"","B_SEPSIS.C.7","B_PNEUM.C.7","B_HIVAIDS.C.7","B_DIARR.C.7","B_MALAR.C.7","B_MEAS.C.7","B_MENING.C.7","B_TETAN.C.7","B_TB_PUL.C.7","B_PERTUS.C.7","B_HEMFEV.C.7","B_INF_OU.C.7","B_ORAL_M.C.7","B_DIG_M.C.7","B_RESP_M.C.7","B_BREA_M.C.7","B_REPR_M.C.7","B_OU_M.C.7","B_ANAEM.C.7","B_MALNUT.C.7","B_DIABET.C.7","B_CARD_AC.C.7","B_SICKLE.C.7","B_STROKE.C.7","B_CARD_OU.C.7","B_COPD.C.7","B_ASTHM.C.7","B_AC_ABD.C.7","B_LIVER.C.7","B_KIDNEY.C.7","B_EPILEP.C.7","B_NCD_OU.C.7","B_CONGEN.C.7","B_P_SML.C.7","B_P_ASPH.C.7","B_P_PNEU.C.7","B_P_SEPS.C.7","B_P_OU.C.7","B_STB_F.C.7","B_STB_M.C.7","B_ACC_TRF.C.7","B_ACC_TRO.C.7","B_FALL.C.7","B_DROWN.C.7","B_FIRE.C.7","B_VENOM.C.7","B_FORCE.C.7","B_POIS.C.7","B_SUIC.C.7","B_ASSAULT.C.7","B_EXT_OU.C.7","B_ECTOP.C.7","B_ABORT.C.7","B_PIH.C.7","B_HAEM.C.7","B_OBS_LB.C.7","B_O_SEPS.C.7","B_PANAEM.C.7","B_UT_RUP.C.7","B_MAT_OU.C.7"
"B_ORAL_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0.435153616729403,0.474327947181867,1,0.551038913145695,0.335568484133449,0.710770155354281,0.617928470924291,0.724032715951793,0.764504179091466,0.589541053902752,0.82025233174723,0.708383890642084,0.750594601015923,0.770207296173496,0.751748032112615,0.659635232742095,0.706006942917858,0.783494366868973,0.59527758936459,0.652488680288196,1,1,1,1,1,1,1,0.776582444639433,0.760089284494789,0.793105633600213,0.779776991058015,0.803356365507084,0.785943320293143,0.786709828118747,0.77336356870636,0.786269062843938,0.782963090681403,0.753778237302897,1,1,1,1,1,1,1,1,1
"B_DIG_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52693489297461,1,0.371794795418262,0.411036792568766,0.745788615848494,0.582285388973819,0.744276072548259,0.792876607124004,0.600521769215748,0.802194385417049,0.744381827133186,0.765217353929423,0.799710351851542,0.603119984172379,0.479660565993089,0.681809592621842,0.80599300674624,0.611324915518223,0.708133350357252,1,1,1,1,1,1,1,0.799201366648929,0.784957565653015,0.818276282920392,0.806010208543849,0.827251757845339,0.809197037671579,0.81475240410306,0.774949925338709,0.80759533260489,0.80131738288828,0.773348239434012,1,1,1,1,1,1,1,1,1
"B_RESP_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.596324559854465,0.411459679249111,0.672147144569526,0.64044334126324,0.747813412860188,0.715385624139657,0.612709931632885,0.834027735456966,0.619696883884784,0.42804664872643,0.644865656375689,0.789043325448753,0.700718936432531,0.730516857167246,0.799730965992004,0.624479719399938,0.697460340173401,1,1,1,1,1,1,1,0.789100565880659,0.770330345063582,0.811515043025708,0.802055054811742,0.819540665470542,0.789542812776711,0.805480238822738,0.810768030286194,0.810864547635977,0.803787534832892,0.796365830464555,1,1,1,1,1,1,1,1,1
"B_BREA_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_REPR_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483623489541202,0.807471459476023,0.643232141559751,0.799519590443178,0.881972710812877,0.67485854462593,0.894806053181412,0.805345556112266,0.815272109413328,0.84822143173147,0.639767330791901,0.613089820455648,0.72225291145659,0.857742007616588,0.666056918140837,0.78895260397153,1,1,1,1,1,1,1,0.880719492138089,0.862921414925573,0.874065444844182,0.890535405730652,0.88017381030237,0.864788749741481,0.872013567999352,0.839730103162407,0.864860432479188,0.874154185430774,0.841801951511388,1,1,1,1,1,1,1,1,1
"B_OU_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658196183498474,0.567342937038021,0.704205533994784,0.769890331688885,0.512371710033693,0.81954367949255,0.6834880325716,0.734959521797109,0.762220071321482,0.7239210072694,0.572676237031414,0.657781424547058,0.768708788279158,0.5234818453831,0.601761901671368,1,1,1,1,1,1,1,0.775904790545731,0.765530627560281,0.789083521122096,0.782826019266429,0.79285942899106,0.778381250745009,0.78163967770086,0.761250988037391,0.772032458305647,0.778319365718282,0.73775081501504,1,1,1,1,1,1,1,1,1
"B_ANAEM.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663372748906383,0.751915629732521,0.728941678609028,0.586050993529094,0.751264468147951,0.683739919050478,0.72211772250327,0.707166553938539,0.754300943992562,0.692273810267358,0.711005123020255,0.739885316344589,0.57510468237324,0.666596395868751,1,1,1,1,1,1,1,0.807513269394183,0.783417641963198,0.809630503378701,0.815470172259091,0.821141532070596,0.793413403816499,0.804792324566433,0.797390477641142,0.812113535102453,0.812818727407724,0.763121800451967,1,1,1,1,1,1,1,1,1
"B_MALNUT.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776544250276549,0.835614891736702,0.607194676589603,0.815657592234896,0.801216364682997,0.826732912984201,0.848206093666602,0.790496716842036,0.739596732560856,0.78251245471135,0.82150499027152,0.651768491562815,0.760864006597464,1,1,1,1,1,1,1,0.799570074598817,0.792309477933853,0.823063138618451,0.811708905636979,0.783396122428607,0.814472089087639,0.816839402035151,0.805013318647433,0.820239032105743,0.82318973866406,0.786848687345354,1,1,1,1,1,1,1,1,1
"B_DIABET.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767723072211558,0.684053452482233,0.790727395107665,0.743801654624824,0.816067597747511,0.778494104040884,0.774094537746197,0.699023541956312,0.716314047448948,0.765330581227407,0.660731278903031,0.692858293018592,1,1,1,1,1,1,1,0.808281214089616,0.796408364487232,0.817761784737699,0.81795414863437,0.775925599288721,0.81115347712398,0.812202264788447,0.781137789831473,0.81058215959568,0.8076223238347,0.776766179864892,1,1,1,1,1,1,1,1,1
"B_CARD_AC.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729520664814869,0.554519686313874,0.518408616876663,0.812849526766231,0.632481545165849,0.675652246637729,0.712673378813083,0.747276407396691,0.598555648591845,0.723254260548053,0.645379480735964,1,1,1,1,1,1,1,0.542109050288877,0.518377059194159,0.556557331814516,0.561702335870139,0.585641515530448,0.590009516618432,0.591644814581958,0.627698232757883,0.650028608612631,0.597183275543648,0.51208407975312,1,1,1,1,1,1,1,1,1
"B_SICKLE.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786664268525022,0.651059628060607,0.753897520507256,0.746302940888231,0.691680015973553,0.586606066637532,0.639541838908521,0.768429725378554,0.484078676063431,0.465407437175012,1,1,1,1,1,1,1,0.755004460675655,0.722014936146684,0.747381959340558,0.76147787560817,0.764873995812408,0.733496128370086,0.735396111234974,0.732405881378578,0.749425768775755,0.769794125405983,0.707643588606136,1,1,1,1,1,1,1,1,1
"B_STROKE.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691657516614047,0.864789706778079,0.712807713848673,0.732182175715584,0.770404300295914,0.790340897351442,0.642196823329844,0.772246487186508,0.753212570325751,1,1,1,1,1,1,1,0.671954669430315,0.652880739954033,0.663791110934345,0.679752739980861,0.686293213445331,0.6983406890114,0.701596505877286,0.727291903395327,0.748502634888427,0.694430481974565,0.635182181368657,1,1,1,1,1,1,1,1,1
"B_CARD_OU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574222592576809,0.583463153955432,0.724801548559711,0.699083951007346,0.714756711374452,0.734850091115743,0.613603250344747,0.644305444450368,1,1,1,1,1,1,1,0.752384546170865,0.729253943619542,0.750331585695207,0.757572931240837,0.759464910516129,0.769770994490658,0.772005231596928,0.798734326858175,0.807952379109805,0.764370136733167,0.717145268406699,1,1,1,1,1,1,1,1,1
"B_COPD.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599266407255378,0.839662436017099,0.78022955471103,0.800766334682496,0.843326379825876,0.731813586364448,0.805762681875813,1,1,1,1,1,1,1,0.864698897133537,0.847440502068972,0.872640979526445,0.864955758335446,0.876080818518361,0.850053457136298,0.869495864313346,0.873294712182677,0.873602600962916,0.861724649903513,0.866752078332503,1,1,1,1,1,1,1,1,1
"B_ASTHM.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744344144666147,0.746520269315838,0.757543066435459,0.718560904648971,0.722811002786832,0.720018188896665,1,1,1,1,1,1,1,0.686979107635394,0.676955892584841,0.688523911546486,0.686142647918993,0.700649111941268,0.677038900029591,0.701239555518081,0.717514321188391,0.722759340510731,0.695930641948298,0.652502002776334,1,1,1,1,1,1,1,1,1
"B_AC_ABD.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52540421440982,0.547245736263142,0.750559435010117,0.658759675000382,0.696091292278287,1,1,1,1,1,1,1,0.713242294728178,0.706104831269231,0.736270816664593,0.741019389092783,0.760789477641046,0.74923366050903,0.767798695165436,0.652836539803572,0.768861596434047,0.729479420155408,0.671673321516412,1,1,1,1,1,1,1,1,1
"B_LIVER.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591293922677993,0.757172590820102,0.573336900557036,0.618565571765126,1,1,1,1,1,1,1,0.762741907372174,0.741506135281278,0.781714530490334,0.770325752805988,0.795089099776878,0.768543163031583,0.775695498774266,0.72777453176907,0.772017894646864,0.76857388672516,0.729792083437269,1,1,1,1,1,1,1,1,1
"B_KIDNEY.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770346322184735,0.583386718399172,0.6298301870184,1,1,1,1,1,1,1,0.789041563071175,0.769499667468258,0.79728832568212,0.803926186901929,0.813107602382517,0.787063743477683,0.79398334128187,0.734671204516883,0.789381746437084,0.795077316491038,0.758669347957792,1,1,1,1,1,1,1,1,1
"B_EPILEP.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71426434559838,0.749366051012607,1,1,1,1,1,1,1,0.675985462296435,0.666488508611227,0.677194030588617,0.678571482533602,0.694250176473547,0.711689179412296,0.71077371345876,0.745467517110668,0.75047258937774,0.692496268055972,0.643067957446418,1,1,1,1,1,1,1,1,1
"B_NCD_OU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446725126386592,1,1,1,1,1,1,1,0.776686904875415,0.762323989256318,0.789492644614756,0.780493654841868,0.798713343888547,0.779372020091967,0.782792260682204,0.758108256166158,0.776529125035739,0.775586262247427,0.730520752395111,1,1,1,1,1,1,1,1,1
"B_CONGEN.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.723839873843787,0.678851927683746,0.701458876343467,0.722226085997699,0.725304241267251,0.685779127192502,0.685147802262705,0.707205948261332,0.716439876072543,0.743771784792802,0.654970790010514,1,1,1,1,1,1,1,1,1
"B_P_SML.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_P_ASPH.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_P_PNEU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_P_SEPS.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_P_OU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_STB_F.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_STB_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"B_ACC_TRF.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37937846473867,0.400057807769011,0.354502979000607,0.425529272586325,0.424318446408491,0.42344630386686,0.446656501512437,0.45350441243624,0.418620817178107,0.289725205649201,1,1,1,1,1,1,1,1,1
"B_ACC_TRO.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372344080873255,0.383313700601053,0.399820169949478,0.395055372448741,0.393876565809744,0.45955461705084,0.464684328987458,0.449268569313514,0.30639737348959,1,1,1,1,1,1,1,1,1
"B_FALL.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398685960737266,0.406814760987518,0.395572472209495,0.39304341733666,0.468497569444877,0.468159018006204,0.465459779122685,0.303663494871596,1,1,1,1,1,1,1,1,1
"B_DROWN.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432063834644335,0.422200129873092,0.41949376025724,0.455574942619411,0.451793772619541,0.41802177240684,0.290261517966064,1,1,1,1,1,1,1,1,1
"B_FIRE.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431073620489606,0.428726129902675,0.503746005191899,0.498013525047595,0.489511291311627,0.336948844757145,1,1,1,1,1,1,1,1,1
"B_VENOM.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397388856720172,0.4565264570289,0.462557115742747,0.485191982662671,0.327532333428127,1,1,1,1,1,1,1,1,1
"B_FORCE.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465352221070053,0.46151934228261,0.484474193985173,0.326647064597111,1,1,1,1,1,1,1,1,1
"B_POIS.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349737811729059,0.480211898569659,0.35052566044928,1,1,1,1,1,1,1,1,1
"B_SUIC.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48939431688947,0.374399734583313,1,1,1,1,1,1,1,1,1
"B_ASSAULT.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360793446693636,1,1,1,1,1,1,1,1,1
"B_EXT_OU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"B_ECTOP.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"B_ABORT.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"B_PIH.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"B_HAEM.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"B_OBS_LB.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"B_O_SEPS.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
